"route_id","route_desc","route_long_name","stop_name","stop_id","stop_lat","stop_lon"
"553","Local Bus","Roberts - Newton Corner","37 Elm St","7620",42.3516,-71.230741
"554","Local Bus","Waverley Square - Newton Corner","37 Elm St","7620",42.3516,-71.230741
"553","Local Bus","Roberts - Newton Corner","Elm St @ Webster St","7621",42.349925,-71.229975
"554","Local Bus","Waverley Square - Newton Corner","Elm St @ Webster St","7621",42.349925,-71.229975
"553","Local Bus","Roberts - Newton Corner","Elm St @ Washington St","7622",42.348747,-71.229194
"554","Local Bus","Waverley Square - Newton Corner","Elm St @ Washington St","7622",42.348747,-71.229194
"553","Local Bus","Roberts - Newton Corner","Washington St @ Shaw St","7623",42.347172,-71.230344
"554","Local Bus","Waverley Square - Newton Corner","Washington St @ Shaw St","7623",42.347172,-71.230344
"553","Local Bus","Roberts - Newton Corner","Washington St @ Chestnut St","7625",42.349257,-71.225082
"554","Local Bus","Waverley Square - Newton Corner","Washington St @ Chestnut St","7625",42.349257,-71.225082
"553","Local Bus","Roberts - Newton Corner","Washington St opp Armory St","76251",42.349451,-71.219564
"554","Local Bus","Waverley Square - Newton Corner","Washington St opp Armory St","76251",42.349451,-71.219564
"553","Local Bus","Roberts - Newton Corner","Washington St opp Cross St","7626",42.34962,-71.218743
"554","Local Bus","Waverley Square - Newton Corner","Washington St opp Cross St","7626",42.34962,-71.218743
"553","Local Bus","Roberts - Newton Corner","Washington St opp Eddy St","7627",42.35026,-71.2158
"554","Local Bus","Waverley Square - Newton Corner","Washington St opp Eddy St","7627",42.35026,-71.2158
"553","Local Bus","Roberts - Newton Corner","Washington St opp Walker St","7629",42.350829,-71.212605
"554","Local Bus","Waverley Square - Newton Corner","Washington St opp Walker St","7629",42.350829,-71.212605
"35","Local Bus","Dedham Mall or Stimson Street - Forest Hills Station","Stimson St @ Washington St","763",42.26028,-71.158587
"553","Local Bus","Roberts - Newton Corner","Washington St @ Lowell Ave","7630",42.350964,-71.21073
"554","Local Bus","Waverley Square - Newton Corner","Washington St @ Lowell Ave","7630",42.350964,-71.21073
"556","Commuter Bus","Waltham Highlands - Newton Corner","Washington St @ Walnut St","7631",42.351614,-71.207105
"553","Local Bus","Roberts - Newton Corner","Washington St @ Walnut St","7631",42.351614,-71.207105
"554","Local Bus","Waverley Square - Newton Corner","Washington St @ Walnut St","7631",42.351614,-71.207105
"556","Commuter Bus","Waltham Highlands - Newton Corner","Washington St @ Harvard St","7632",42.352639,-71.202328
"553","Local Bus","Roberts - Newton Corner","Washington St @ Harvard St","7632",42.352639,-71.202328
"554","Local Bus","Waverley Square - Newton Corner","Washington St @ Harvard St","7632",42.352639,-71.202328
"556","Commuter Bus","Waltham Highlands - Newton Corner","Washington St @ Lewis Terr","7633",42.354625,-71.196329
"553","Local Bus","Roberts - Newton Corner","Washington St @ Lewis Terr","7633",42.354625,-71.196329
"554","Local Bus","Waverley Square - Newton Corner","Washington St @ Lewis Terr","7633",42.354625,-71.196329
"556","Commuter Bus","Waltham Highlands - Newton Corner","Washington St @ Jewett St","7634",42.355418,-71.191947
"558","Commuter Bus","Riverside Station - Newton Corner","Washington St @ Jewett St","7634",42.355418,-71.191947
"553","Local Bus","Roberts - Newton Corner","Washington St @ Jewett St","7634",42.355418,-71.191947
"554","Local Bus","Waverley Square - Newton Corner","Washington St @ Jewett St","7634",42.355418,-71.191947
"556","Commuter Bus","Waltham Highlands - Newton Corner","Washington St @ Church St","7635",42.355848,-71.190193
"558","Commuter Bus","Riverside Station - Newton Corner","Washington St @ Church St","7635",42.355848,-71.190193
"553","Local Bus","Roberts - Newton Corner","Washington St @ Church St","7635",42.355848,-71.190193
"554","Local Bus","Waverley Square - Newton Corner","Washington St @ Church St","7635",42.355848,-71.190193
"33","Local Bus","River Street & Milton Street - Mattapan Station","River St @ Webster St","76378",42.257442,-71.11982
"24","Local Bus","Wakefield Avenue & Truman Parkway - Ashmont Station","River St @ Webster St","76378",42.257442,-71.11982
"35","Local Bus","Dedham Mall or Stimson Street - Forest Hills Station","85 Stimson St","764",42.260922,-71.159711
"556","Commuter Bus","Waltham Highlands - Newton Corner","Washington St @ Hovey St","7640",42.355995,-71.190037
"554","Local Bus","Waverley Square - Newton Corner","Washington St @ Hovey St","7640",42.355995,-71.190037
"558","Commuter Bus","Riverside Station - Newton Corner","Washington St @ Hovey St","7640",42.355995,-71.190037
"553","Local Bus","Roberts - Newton Corner","Washington St @ Hovey St","7640",42.355995,-71.190037
"556","Commuter Bus","Waltham Highlands - Newton Corner","Washington St @ Jewett St","7641",42.355672,-71.191526
"554","Local Bus","Waverley Square - Newton Corner","Washington St @ Jewett St","7641",42.355672,-71.191526
"558","Commuter Bus","Riverside Station - Newton Corner","Washington St @ Jewett St","7641",42.355672,-71.191526
"553","Local Bus","Roberts - Newton Corner","Washington St @ Jewett St","7641",42.355672,-71.191526
"556","Commuter Bus","Waltham Highlands - Newton Corner","Washington St @ Adams St","7642",42.354802,-71.196373
"554","Local Bus","Waverley Square - Newton Corner","Washington St @ Adams St","7642",42.354802,-71.196373
"553","Local Bus","Roberts - Newton Corner","Washington St @ Adams St","7642",42.354802,-71.196373
"556","Commuter Bus","Waltham Highlands - Newton Corner","Washington St @ Craft St","7643",42.353864,-71.199548
"554","Local Bus","Waverley Square - Newton Corner","Washington St @ Craft St","7643",42.353864,-71.199548
"553","Local Bus","Roberts - Newton Corner","Washington St @ Craft St","7643",42.353864,-71.199548
"556","Commuter Bus","Waltham Highlands - Newton Corner","Washington St opp Crafts St","76431",42.353842,-71.199001
"553","Local Bus","Roberts - Newton Corner","Washington St opp Crafts St","76431",42.353842,-71.199001
"554","Local Bus","Waverley Square - Newton Corner","Washington St opp Crafts St","76431",42.353842,-71.199001
"24","Local Bus","Wakefield Avenue & Truman Parkway - Ashmont Station","Cummins Hwy @ Bismark St","76434",42.270239,-71.099366
"30","Local Bus","Mattapan Station - Forest Hills Station via Cummins Highway and Roslindale Square","Cummins Hwy @ Bismark St","76434",42.270239,-71.099366
"556","Commuter Bus","Waltham Highlands - Newton Corner","Washington St @ Court St","7644",42.353025,-71.201322
"554","Local Bus","Waverley Square - Newton Corner","Washington St @ Court St","7644",42.353025,-71.201322
"553","Local Bus","Roberts - Newton Corner","Washington St @ Court St","7644",42.353025,-71.201322
"554","Local Bus","Waverley Square - Newton Corner","Washington St @ Walnut St","7645",42.351638,-71.207707
"553","Local Bus","Roberts - Newton Corner","Washington St @ Walnut St","7645",42.351638,-71.207707
"24","Local Bus","Wakefield Avenue & Truman Parkway - Ashmont Station","Cummins Hwy @ Harvard St","76459",42.274488,-71.109278
"30","Local Bus","Mattapan Station - Forest Hills Station via Cummins Highway and Roslindale Square","Cummins Hwy @ Harvard St","76459",42.274488,-71.109278
"554","Local Bus","Waverley Square - Newton Corner","Washington St @ Walker St","7646",42.350969,-71.213111
"553","Local Bus","Roberts - Newton Corner","Washington St @ Walker St","7646",42.350969,-71.213111
"554","Local Bus","Waverley Square - Newton Corner","Washington St @ Eddy St","7647",42.350414,-71.215806
"553","Local Bus","Roberts - Newton Corner","Washington St @ Eddy St","7647",42.350414,-71.215806
"33","Local Bus","River Street & Milton Street - Mattapan Station","Hyde Park Ave @ Walk Hill St","76479",42.296076,-71.116079
"32","Key Bus","Wolcott or Cleary Square - Forest Hills Station","Hyde Park Ave @ Walk Hill St","76479",42.296076,-71.116079
"554","Local Bus","Waverley Square - Newton Corner","Washington St @ Cross St","7648",42.349878,-71.21827
"553","Local Bus","Roberts - Newton Corner","Washington St @ Cross St","7648",42.349878,-71.21827
"554","Local Bus","Waverley Square - Newton Corner","Washington St @ Armory St","7649",42.349595,-71.219559
"553","Local Bus","Roberts - Newton Corner","Washington St @ Armory St","7649",42.349595,-71.219559
"3233","Supplemental Bus","River Street & Milton Street - Mattapan Station","515 Hyde Park Ave","76495",42.282674,-71.119055
"32","Key Bus","Wolcott or Cleary Square - Forest Hills Station","515 Hyde Park Ave","76495",42.282674,-71.119055
"35","Local Bus","Dedham Mall or Stimson Street - Forest Hills Station","2550 Centre St","765",42.263043,-71.163301
"554","Local Bus","Waverley Square - Newton Corner","Washington St @ Watertown St","7650",42.349493,-71.225706
"553","Local Bus","Roberts - Newton Corner","Washington St @ Watertown St","7650",42.349493,-71.225706
"14","Local Bus","Roslindale Square - Heath Street","American Legion Hwy @ Kingbird Rd","76500",42.29323,-71.09416
"554","Local Bus","Waverley Square - Newton Corner","Washington St @ Cherry St","7651",42.349243,-71.227825
"553","Local Bus","Roberts - Newton Corner","Washington St @ Cherry St","7651",42.349243,-71.227825
"554","Local Bus","Waverley Square - Newton Corner","Elm St @ Washington St","7652",42.348764,-71.229052
"553","Local Bus","Roberts - Newton Corner","Elm St @ Washington St","7652",42.348764,-71.229052
"554","Local Bus","Waverley Square - Newton Corner","Elm St @ Webster St","7653",42.350015,-71.229883
"553","Local Bus","Roberts - Newton Corner","Elm St @ Webster St","7653",42.350015,-71.229883
"554","Local Bus","Waverley Square - Newton Corner","Elm St @ River St","7654",42.352586,-71.231055
"553","Local Bus","Roberts - Newton Corner","Elm St @ River St","7654",42.352586,-71.231055
"554","Local Bus","Waverley Square - Newton Corner","River St @ Mague Ave","7655",42.35392,-71.233436
"553","Local Bus","Roberts - Newton Corner","River St @ Mague Ave","7655",42.35392,-71.233436
"554","Local Bus","Waverley Square - Newton Corner","River St @ Sheridan St","7656",42.355148,-71.23524
"553","Local Bus","Roberts - Newton Corner","River St @ Sheridan St","7656",42.355148,-71.23524
"554","Local Bus","Waverley Square - Newton Corner","River St @ William St","76561",42.356191,-71.236797
"553","Local Bus","Roberts - Newton Corner","River St @ William St","76561",42.356191,-71.236797
"554","Local Bus","Waverley Square - Newton Corner","River St @ James St","7657",42.357142,-71.238343
"553","Local Bus","Roberts - Newton Corner","River St @ James St","7657",42.357142,-71.238343
"554","Local Bus","Waverley Square - Newton Corner","River St @ Lexington St","7658",42.357795,-71.239495
"553","Local Bus","Roberts - Newton Corner","River St @ Lexington St","7658",42.357795,-71.239495
"554","Local Bus","Waverley Square - Newton Corner","Lexington St @ Whitlowe Rd","7659",42.359169,-71.239345
"553","Local Bus","Roberts - Newton Corner","Lexington St @ Whitlowe Rd","7659",42.359169,-71.239345
"505","Commuter Bus","Waltham Center - Federal Street & Franklin Street","Lexington St @ Whitlowe Rd","7659",42.359169,-71.239345
"554","Local Bus","Waverley Square - Newton Corner","Moody St @ Underwood Pk","76592",42.361177,-71.239061
"553","Local Bus","Roberts - Newton Corner","Moody St @ Underwood Pk","76592",42.361177,-71.239061
"505","Commuter Bus","Waltham Center - Federal Street & Franklin Street","Moody St @ Underwood Pk","76592",42.361177,-71.239061
"554","Local Bus","Waverley Square - Newton Corner","Moody St @ Washington Ave","76593",42.363169,-71.238784
"553","Local Bus","Roberts - Newton Corner","Moody St @ Washington Ave","76593",42.363169,-71.238784
"505","Commuter Bus","Waltham Center - Federal Street & Franklin Street","Moody St @ Washington Ave","76593",42.363169,-71.238784
"554","Local Bus","Waverley Square - Newton Corner","Moody St @ Ash St","76594",42.365733,-71.238089
"553","Local Bus","Roberts - Newton Corner","Moody St @ Ash St","76594",42.365733,-71.238089
"505","Commuter Bus","Waltham Center - Federal Street & Franklin Street","Moody St @ Ash St","76594",42.365733,-71.238089
"554","Local Bus","Waverley Square - Newton Corner","Moody St @ High St","76595",42.367521,-71.23749
"553","Local Bus","Roberts - Newton Corner","Moody St @ High St","76595",42.367521,-71.23749
"505","Commuter Bus","Waltham Center - Federal Street & Franklin Street","Moody St @ High St","76595",42.367521,-71.23749
"556","Commuter Bus","Waltham Highlands - Newton Corner","Moody St @ Cushing St","76596",42.36955,-71.237134
"554","Local Bus","Waverley Square - Newton Corner","Moody St @ Cushing St","76596",42.36955,-71.237134
"553","Local Bus","Roberts - Newton Corner","Moody St @ Cushing St","76596",42.36955,-71.237134
"505","Commuter Bus","Waltham Center - Federal Street & Franklin Street","Moody St @ Cushing St","76596",42.36955,-71.237134
"556","Commuter Bus","Waltham Highlands - Newton Corner","Moody St @ Pine St","76597",42.371852,-71.236758
"554","Local Bus","Waverley Square - Newton Corner","Moody St @ Pine St","76597",42.371852,-71.236758
"558","Commuter Bus","Riverside Station - Newton Corner","Moody St @ Pine St","76597",42.371852,-71.236758
"553","Local Bus","Roberts - Newton Corner","Moody St @ Pine St","76597",42.371852,-71.236758
"505","Commuter Bus","Waltham Center - Federal Street & Franklin Street","Moody St @ Pine St","76597",42.371852,-71.236758
"35","Local Bus","Dedham Mall or Stimson Street - Forest Hills Station","2508 Centre St","766",42.264738,-71.162853
"554","Local Bus","Waverley Square - Newton Corner","Moody St @ Robbins St","7660",42.364485,-71.238487
"553","Local Bus","Roberts - Newton Corner","Moody St @ Robbins St","7660",42.364485,-71.238487
"505","Commuter Bus","Waltham Center - Federal Street & Franklin Street","Moody St @ Robbins St","7660",42.364485,-71.238487
"34E","Local Bus","Walpole Center - Forest Hills Station","Washington St @ Short St","76618",42.154957,-71.221976
"35","Local Bus","Dedham Mall or Stimson Street - Forest Hills Station","Centre St @ Linden Rd","767",42.266178,-71.16286
"553","Local Bus","Roberts - Newton Corner","Hope Ave @ Boston Children's Waltham","7670",42.369477,-71.248476
"429","Local Bus","Northgate Shopping Center - Central Square, Lynn","O'Callaghan Way @ Walnut St","76734",42.472924,-70.985365
"426","Local Bus","Central Square, Lynn - Haymarket or Wonderland Station","O'Callaghan Way @ Walnut St","76734",42.472924,-70.985365
"35","Local Bus","Dedham Mall or Stimson Street - Forest Hills Station","Centre St opp Northdale Rd","768",42.267813,-71.162489
"35","Local Bus","Dedham Mall or Stimson Street - Forest Hills Station","Centre St opp Glenhaven Rd","769",42.270185,-71.161904
"554","Local Bus","Waverley Square - Newton Corner","Beaver St @ Hollace St","7696",42.381724,-71.204134
"554","Local Bus","Waverley Square - Newton Corner","Beaver St @ Waverley Oak Rd","7697",42.384078,-71.210405
"554","Local Bus","Waverley Square - Newton Corner","Beaver St @ Forest St","7698",42.385674,-71.22617
"554","Local Bus","Waverley Square - Newton Corner","Beaver St opp Field Rd","7699",42.385442,-71.223454
"1","Key Bus","Harvard Square - Nubian Station","Massachusetts Ave @ Marlborough St","77",42.34995,-71.089148
"35","Local Bus","Dedham Mall or Stimson Street - Forest Hills Station","Centre St @ Wedgemere Rd","770",42.271926,-71.161403
"554","Local Bus","Waverley Square - Newton Corner","Beaver St @ Valley View Rd","7700",42.38451,-71.231356
"554","Local Bus","Waverley Square - Newton Corner","Warren St @ Brookline St","7705",42.382367,-71.198735
"554","Local Bus","Waverley Square - Newton Corner","Belmont St @ Duff St","77051",42.381063,-71.193252
"554","Local Bus","Waverley Square - Newton Corner","Lexington St @ Sycamore St","77053",42.385847,-71.190568
